id,mouse3.num,mouse3.neg.score,mouse3.neg.p.value,mouse3.neg.fdr,mouse3.neg.rank,mouse3.neg.goodsgrna,mouse3.neg.lfc,mouse4.noLmnb2_1.num,mouse4.noLmnb2_1.neg.score,mouse4.noLmnb2_1.neg.p.value,mouse4.noLmnb2_1.neg.fdr,mouse4.noLmnb2_1.neg.rank,mouse4.noLmnb2_1.neg.goodsgrna,mouse4.noLmnb2_1.neg.lfc,mouse7.num,mouse7.neg.score,mouse7.neg.p.value,mouse7.neg.fdr,mouse7.neg.rank,mouse7.neg.goodsgrna,mouse7.neg.lfc,mouse8.num,mouse8.neg.score,mouse8.neg.p.value,mouse8.neg.fdr,mouse8.neg.rank,mouse8.neg.goodsgrna,mouse8.neg.lfc,mean.sgrnas,median.lfc.all,p.wilcox,p.wilcox.bh
Nyx,5,0.37694,0.31725,0.955823,2989,0,0.14388,5,0.24921,0.25061,0.950762,3182,1,0.39622,5,0.64713,0.55144,0.962198,7163,0,0.017858,5,0.57727,0.45982,0.930684,6019,0,-0.32559,5,0.080869,0.473776263,0.772837588
Tiparp,5,0.7043,0.58585,0.955823,7814,0,0.04348,5,0.59543,0.5414,0.950762,7281,0,0.015789,5,0.93394,0.88217,0.977381,11918,0,0.11822,5,0.85469,0.74677,0.936717,10507,0,0.18664,5,0.08085,0.213210038,0.565789113
Antxr1,5,0.61188,0.50285,0.955823,6338,0,0.14119,5,0.58813,0.53409,0.950762,7177,0,0.15471,5,0.53618,0.45023,0.962198,5534,0,0.0026815,5,0.73664,0.61184,0.930684,8525,0,0.020477,5,0.0808335,0.273960585,0.625383928
Cyp4v3,5,0.6864,0.56839,0.955823,7511,0,-0.010251,5,0.58556,0.53143,0.950762,7141,0,0.1693,5,0.83388,0.74809,0.964592,10224,0,0.12207,5,0.69607,0.56931,0.930684,7887,0,0.039558,5,0.080814,0.270211229,0.621227138
Gm10037,5,0.14226,0.16873,0.955823,1174,1,0.1331,5,0.2241,0.23539,0.950762,2943,1,0.028516,5,0.83886,0.75364,0.964592,10308,0,-0.0045278,5,0.73378,0.60996,0.930684,8481,0,0.26512,5,0.080808,0.197593871,0.55152575
Rundc3a,5,0.36509,0.30851,0.955823,2844,0,-0.046415,5,0.34744,0.32601,0.950762,4143,1,0.59611,5,0.38079,0.32871,0.962198,3398,0,-0.11907,5,0.71,0.58379,0.930684,8097,0,0.20796,5,0.0807725,0.345375541,0.681151129
Car13,5,0.75059,0.63122,0.955823,8572,0,0.080675,5,0.55655,0.50556,0.950762,6764,0,-0.024998,5,0.8244,0.73494,0.963745,10066,0,0.080779,5,0.85195,0.74371,0.936717,10453,0,0.22086,5,0.080727,0.238407719,0.589695761
Arhgap30,5,0.62688,0.51382,0.955823,6583,0,0.056165,5,0.05461,0.099544,0.950762,1296,2,0.073833,5,0.52143,0.43928,0.962198,5313,0,0.08759,5,0.95139,0.8964,0.965944,12255,0,0.11645,5,0.0807115,0.224952737,0.575777835
Acaa1b,5,0.4607,0.38475,0.955823,4114,0,0.30158,5,0.78832,0.73252,0.959295,10052,0,0.062992,5,0.37623,0.32563,0.962198,3335,0,0.098379,5,0.64483,0.52029,0.930684,7054,0,-0.070518,5,0.0806855,0.264421829,0.615931387
Them6,5,0.80633,0.69392,0.955823,9524,0,0.05201,5,0.53874,0.49165,0.950762,6532,0,-0.079799,5,0.9048,0.84319,0.972257,11410,0,0.21709,5,0.96152,0.91228,0.969063,12435,0,0.10935,5,0.08068,0.329079353,0.671105049
Rnaseh1,5,0.46291,0.38591,0.955823,4148,0,0.010524,5,0.85572,0.80433,0.962878,11027,0,0.069501,5,0.88852,0.81752,0.970288,11123,0,0.16255,5,0.81623,0.69914,0.93447,9827,0,0.091828,5,0.0806645,0.240443758,0.592496483
Fancl,5,0.6353,0.52313,0.955823,6707,0,0.29097,5,0.42378,0.38916,0.950762,5042,1,-0.0075923,5,0.81945,0.72915,0.963396,9983,0,0.0044639,5,0.85996,0.75221,0.936717,10591,0,0.15674,5,0.08060195,0.200869724,0.555271519
Eid2,5,0.97144,0.93801,0.984233,12577,0,0.15569,5,0.90497,0.86342,0.970202,11729,0,0.059581,5,0.84519,0.76144,0.964592,10420,0,0.10151,5,0.55777,0.44581,0.930684,5725,0,-0.077358,5,0.0805455,0.398777254,0.720315404
Fam120b,5,0.98642,0.96681,0.989291,12904,0,0.1364,5,0.41568,0.38257,0.950762,4951,1,-0.022202,5,0.63991,0.54442,0.962198,7050,0,0.24823,5,0.94187,0.88056,0.963352,12072,0,0.024628,5,0.080514,0.229977881,0.580571073
Ophn1,5,0.89085,0.80402,0.955823,11085,0,-0.00053994,5,0.9264,0.88791,0.970202,12074,0,0.19993,5,0.48786,0.41415,0.962198,4820,0,0.16154,5,0.80387,0.68308,0.933968,9639,0,-0.023665,5,0.08050003,0.276332751,0.626723203
Nat1,5,0.97643,0.94705,0.987103,12671,0,0.10245,5,0.87832,0.82976,0.964866,11342,0,0.15905,5,0.71554,0.6177,0.962198,8275,0,0.03709,5,0.43259,0.33838,0.930684,4002,0,0.058396,5,0.080423,0.205373216,0.560365702
Mterf2,5,0.87624,0.78438,0.955823,10811,0,0.12348,5,0.089384,0.14364,0.950762,1875,1,0.38494,5,0.55759,0.46762,0.962198,5835,0,-0.20166,5,0.68541,0.55867,0.930684,7717,0,0.037324,5,0.080402,0.397285698,0.719011989
Acer3,5,0.85485,0.75783,0.955823,10411,0,-0.025894,5,0.56401,0.51258,0.950762,6861,0,0.15362,5,0.49956,0.42336,0.962198,4989,0,0.0071394,5,0.55861,0.44785,0.930684,5735,0,0.23917,5,0.0803797,0.248535528,0.599025046
Smad5,5,0.53757,0.45147,0.955823,5207,0,0.071941,5,0.018265,0.046881,0.871114,703,1,0.20129,5,0.59832,0.5027,0.962198,6438,0,0.088772,5,0.46897,0.36895,0.930684,4486,0,-0.10039,5,0.0803565,0.373616784,0.702898336
Cd52,5,0.6345,0.52219,0.955823,6698,0,-0.022576,5,0.33015,0.31224,0.950762,3944,1,0.27346,5,0.83165,0.74501,0.964592,10186,0,0.021348,5,0.62138,0.5004,0.930684,6665,0,0.13931,5,0.080329,0.220561827,0.572687343
Dip2a,5,0.4744,0.39601,0.955823,4309,0,0.048354,5,0.83993,0.7874,0.961046,10802,0,0.1123,5,0.60422,0.50741,0.962198,6532,0,-0.038158,5,0.42802,0.33356,0.930684,3944,0,0.30238,5,0.080327,0.224846279,0.575759917
Gchfr,5,0.93555,0.8723,0.968516,11893,0,0.11378,5,0.7486,0.68572,0.950762,9477,0,-0.049093,5,0.18825,0.19975,0.962198,1460,1,0.046832,5,0.89475,0.80474,0.944934,11235,0,0.13788,5,0.080306,0.382698872,0.708931572
Irf2bp1,5,0.64483,0.53315,0.955823,6859,0,0.1818,5,0.59222,0.53729,0.950762,7237,0,0.069455,5,0.54732,0.45795,0.962198,5690,0,0.091125,5,0.35158,0.27832,0.930684,2995,0,-0.10076,5,0.08029,0.39890552,0.720315404
Gorasp2,5,0.72319,0.60264,0.955823,8130,0,0.066157,5,0.56769,0.51489,0.950762,6914,0,0.37715,5,0.46506,0.39659,0.962198,4500,0,0.094165,5,0.5573,0.44431,0.930684,5719,0,-0.17562,5,0.080161,0.369755644,0.700510088
Cdkn2b,5,0.48769,0.40648,0.955823,4499,0,0.0067176,5,0.33493,0.31611,0.950762,3996,1,-0.077732,5,0.93664,0.88619,0.97808,11967,0,0.15356,5,0.98938,0.96983,0.987852,12968,0,0.25116,5,0.0801388,0.31947314,0.664294904
Rasgrp4,5,0.38543,0.32741,0.955823,3091,0,-0.11292,5,0.16099,0.18997,0.950762,2405,1,0.097307,5,0.97272,0.94525,0.988117,12629,0,0.17218,5,0.91981,0.84143,0.951339,11683,0,0.062968,5,0.0801375,0.433389246,0.743693018
Mrc2,5,0.49325,0.41401,0.955823,4574,0,0.038249,5,0.087187,0.13958,0.950762,1843,1,0.10097,5,0.35133,0.30612,0.962198,3035,0,0.074786,5,0.97418,0.93745,0.976479,12681,0,0.085459,5,0.0801225,0.27584131,0.626723203
Fbxo36,5,0.97114,0.93729,0.984233,12572,0,0.052715,5,0.6515,0.59272,0.950762,8063,0,0.078956,5,0.64846,0.5536,0.962198,7183,0,0.081174,5,0.7258,0.60218,0.930684,8352,0,0.32554,5,0.080065,0.112701122,0.425423385
Sh3tc2,5,0.9048,0.82354,0.960249,11322,0,0.061725,5,0.33629,0.31719,0.950762,4007,1,-0.097317,5,0.59862,0.50316,0.962198,6444,0,0.098363,5,0.81828,0.70101,0.93447,9862,0,0.10908,5,0.080044,0.525846454,0.808137871
Rida,5,0.412,0.34898,0.955823,3424,0,0.052914,5,0.87973,0.83078,0.964866,11365,0,0.01381,5,0.46813,0.40044,0.962198,4536,0,0.10717,5,0.53377,0.4228,0.930684,5392,0,0.29512,5,0.080042,0.161922267,0.501446496
Zfp747,5,0.85973,0.76396,0.955823,10512,0,0.19042,5,0.41459,0.38257,0.950762,4942,1,0.39535,5,0.67069,0.57407,0.962198,7555,0,-0.030449,5,0.20628,0.18565,0.930684,1594,1,-0.44574,5,0.0799855,0.547630647,0.821010849
March9,5,0.53941,0.45199,0.955823,5240,0,0.046449,5,0.85961,0.80885,0.963903,11079,0,0.11348,5,0.86821,0.79419,0.966587,10785,0,-0.03834,5,0.79518,0.67133,0.933968,9490,0,0.23072,5,0.0799645,0.259985428,0.610827201
Ptprj,5,0.79518,0.68026,0.955823,9329,0,0.18601,5,0.79027,0.73428,0.959295,10086,0,0.015928,5,0.92476,0.86788,0.97374,11773,0,0.14127,5,0.87248,0.77175,0.939554,10818,0,0.018604,5,0.079937,0.223172745,0.574307259
Pls3,5,0.59912,0.49424,0.955823,6138,0,0.054943,5,0.89206,0.84785,0.968343,11537,0,0.10483,5,0.99238,0.9823,0.994646,13042,0,0.17756,5,0.411,0.31851,0.930684,3721,0,-0.03679,5,0.0798865,0.304121417,0.651918473
Rad54l,5,0.90678,0.82637,0.96079,11356,0,-0.043131,5,0.84633,0.79443,0.961046,10899,0,0.6439,5,0.60179,0.506,0.962198,6491,0,0.20286,5,0.41572,0.32521,0.930684,3781,0,-0.096546,5,0.0798645,0.315213183,0.66074206
Slc38a1,5,0.99445,0.98487,0.99588,13062,0,0.20623,5,0.80893,0.75303,0.959295,10344,0,0.04598,5,0.69907,0.60315,0.962198,8003,0,0.092983,5,0.89519,0.80518,0.944934,11248,0,0.06661,5,0.0797965,0.158299352,0.496091155
Cysltr1,5,0.68579,0.56839,0.955823,7502,0,0.06015,5,0.844,0.79205,0.961046,10855,0,0.17223,5,0.87212,0.79797,0.966587,10862,0,-0.0017326,5,0.97455,0.93846,0.976633,12690,0,0.099315,5,0.0797325,0.252312306,0.602193882
Cep72,5,0.85083,0.75209,0.955823,10341,0,-0.0044964,5,0.46028,0.4283,0.950762,5517,0,0.10407,5,0.67845,0.58448,0.962198,7679,0,0.15709,5,0.88719,0.79185,0.942907,11090,0,0.055382,5,0.079726,0.276390606,0.626723203
Cdr2,5,0.46066,0.38475,0.955823,4113,0,0.087743,5,0.84025,0.78789,0.961046,10807,0,0.071596,5,0.72207,0.62801,0.962198,8391,0,0.061538,5,0.99545,0.9851,0.993738,13090,0,0.24477,5,0.0796695,0.12397386,0.442208927
Myo5c,5,0.4164,0.35251,0.955823,3476,0,0.064663,5,0.084931,0.13679,0.950762,1796,2,-0.049555,5,0.65756,0.56143,0.962198,7333,0,0.19328,5,0.83227,0.71796,0.93447,10117,0,0.094592,5,0.0796275,0.306193238,0.653126811
Wif1,5,0.95056,0.89616,0.970955,12192,0,0.0082332,5,0.10305,0.1543,0.950762,1989,1,-0.091995,5,0.65599,0.56056,0.962198,7309,0,0.151,5,0.82941,0.71401,0.93447,10067,0,0.50589,5,0.0796166,0.28446873,0.633544973
Trmo,5,0.64701,0.53408,0.955823,6885,0,0.12303,5,0.57373,0.51996,0.950762,6989,0,-0.034666,5,0.43492,0.37437,0.962198,4093,0,0.036027,5,0.65838,0.53345,0.930684,7272,0,0.16281,5,0.0795285,0.325211405,0.668439501
Fabp7,5,0.5262,0.43901,0.955823,5051,0,0.098083,5,0.62745,0.57011,0.950762,7728,0,0.030775,5,0.34103,0.29921,0.962198,2912,0,0.060961,5,0.85668,0.74921,0.936717,10541,0,0.15712,5,0.079522,0.219070966,0.571833087
Gbp4,5,0.93006,0.86199,0.965017,11789,0,0.26607,5,0.66144,0.60467,0.950762,8209,0,-0.021426,5,0.89205,0.82256,0.970532,11188,0,-0.012184,5,0.31769,0.25751,0.930684,2592,0,0.17116,5,0.079488,0.236643498,0.587171658
Msc,5,0.96723,0.92894,0.981241,12503,0,0.1976,5,0.86389,0.81371,0.964866,11132,0,0.11761,5,0.71762,0.62201,0.962198,8314,0,0.041349,5,0.42279,0.33235,0.930684,3877,0,-0.11552,5,0.0794795,0.410718732,0.729136157
Msrb2,5,0.94468,0.88696,0.969259,12069,0,0.057018,5,0.74059,0.67834,0.950762,9355,0,0.31735,5,0.46121,0.39327,0.962198,4441,0,0.10194,5,0.32178,0.26072,0.930684,2641,0,-0.065309,5,0.079479,0.25698781,0.607317049
Txnl1,5,0.3768,0.31725,0.955823,2986,0,0.14766,5,0.82025,0.76564,0.960285,10515,0,0.12083,5,0.51954,0.43719,0.962198,5284,0,0.038059,5,0.45708,0.35734,0.930684,4327,0,-0.015377,5,0.0794445,0.311170801,0.65809359
Mpzl1,5,0.98655,0.96698,0.989291,12907,0,0.20276,5,0.5934,0.53958,0.950762,7252,0,-0.052433,5,0.90264,0.8402,0.972257,11362,0,-0.013109,5,0.85225,0.744,0.936717,10461,0,0.17195,5,0.0794205,0.329819084,0.671328473
Mbd3,5,0.22852,0.22099,0.955823,1514,1,0.20099,5,0.057967,0.10428,0.950762,1350,2,-0.40942,5,0.99415,0.98615,0.995797,13081,0,0.11441,5,0.37073,0.2935,0.930684,3212,0,0.044387,5,0.0793985,0.615760097,0.860041901
Tmprss11f,5,0.6422,0.53087,0.955823,6818,0,0.083499,5,0.99208,0.98447,0.994962,13069,0,0.27392,5,0.28983,0.26784,0.962198,2302,1,0.075296,5,0.4988,0.39154,0.930684,4890,0,0.0022917,5,0.0793975,0.18046262,0.528800375
Ccdc74a,5,0.45035,0.37856,0.955823,3953,0,-0.058321,5,0.37857,0.34943,0.950762,4481,1,-0.039221,5,0.36581,0.31835,0.962198,3205,0,0.1979,5,0.76539,0.64023,0.930684,8997,0,0.24321,5,0.0793395,0.321997454,0.666396485
Dse,5,0.94754,0.89073,0.969328,12136,0,0.076593,5,0.58861,0.53409,0.950762,7187,0,-0.35198,5,0.97312,0.94604,0.988117,12641,0,0.081923,5,0.68632,0.55954,0.930684,7731,0,0.25005,5,0.079258,0.532347826,0.811922642
Slc41a3,5,0.77833,0.66115,0.955823,9035,0,0.078468,5,0.41387,0.38257,0.950762,4927,1,0.19829,5,0.66278,0.56485,0.962198,7424,0,0.0050979,5,0.45836,0.35852,0.930684,4342,0,0.080025,5,0.0792465,0.218021879,0.570934728
Gngt2,5,0.91901,0.84587,0.963733,11583,0,0.1292,5,0.58693,0.53278,0.950762,7163,0,0.029283,5,0.98797,0.97235,0.992336,12943,0,0.17097,5,0.43506,0.33898,0.930684,4031,0,-0.061182,5,0.0792415,0.364088589,0.696333925
Cep131,5,0.79952,0.68392,0.955823,9400,0,0.095248,5,0.86627,0.81591,0.964866,11166,0,0.06322,5,0.79769,0.70395,0.963396,9623,0,0.11001,5,0.37346,0.29669,0.930684,3246,0,-0.32396,5,0.079234,0.76675915,0.9235959
Usp28,5,0.43347,0.36708,0.955823,3707,0,0.4983,5,0.71197,0.65124,0.950762,8923,0,0.051241,5,0.39939,0.34303,0.962198,3629,0,0.10721,5,0.41848,0.3282,0.930684,3818,0,-0.067818,5,0.0792255,0.24020745,0.592135124
Tpm4,5,0.49756,0.41564,0.955823,4634,0,-0.016605,5,0.76211,0.69801,0.952087,9684,0,0.175,5,0.87347,0.79847,0.966587,10878,0,0.32551,5,0.86628,0.76106,0.937568,10712,0,-0.05542,5,0.0791975,0.267047825,0.618211996
Per2,5,0.86998,0.7779,0.955823,10692,0,0.20696,5,0.32874,0.31116,0.950762,3930,1,-0.048693,5,0.52704,0.44399,0.962198,5398,0,-0.15006,5,0.90964,0.82761,0.948956,11517,0,0.21595,5,0.0791335,0.490900938,0.785631842
Fopnl,5,0.96103,0.91807,0.978813,12388,0,0.047986,5,0.7877,0.73195,0.959295,10041,0,-0.13798,5,0.42396,0.36292,0.962198,3952,0,0.16539,5,0.68417,0.55778,0.930684,7698,0,0.11025,5,0.079118,0.486999604,0.783756644
Rpusd2,5,0.98586,0.96593,0.989291,12889,0,0.13804,5,0.34432,0.32379,0.950762,4104,1,0.048445,5,0.74933,0.65102,0.962198,8828,0,0.10979,5,0.91835,0.83965,0.951218,11657,0,0.030721,5,0.0791175,0.244506003,0.595507152
Sh3gl1,5,0.99978,0.99923,1,13194,0,0.30161,5,0.72625,0.66358,0.950762,9133,0,0.098948,5,0.58196,0.48728,0.962198,6195,0,0.059223,5,0.61354,0.49647,0.930684,6545,0,0.025091,5,0.0790855,0.147693259,0.480357685
Arg2,5,0.97688,0.9481,0.98714,12683,0,0.20899,5,0.31487,0.29831,0.950762,3784,1,-0.050858,5,0.84956,0.7665,0.964718,10487,0,-0.077303,5,0.90952,0.82742,0.948956,11516,0,0.25563,5,0.079066,0.35077332,0.686455243
Rnf214,5,0.45623,0.37971,0.955823,4050,0,0.22028,5,0.88789,0.84286,0.968343,11488,0,-0.062256,5,0.49123,0.41579,0.962198,4874,0,-0.34364,5,0.92924,0.85781,0.956269,11849,0,0.24068,5,0.079012,0.625955286,0.864376338
Lrriq3,5,0.30847,0.28089,0.955823,2196,0,0.19602,5,0.82448,0.76978,0.960285,10565,0,0.0035525,5,0.80209,0.70921,0.963396,9694,0,-0.075704,5,0.86882,0.76604,0.939554,10756,0,0.15434,5,0.07894625,0.369537008,0.700510088
Klf16,5,0.75748,0.64013,0.955823,8677,0,0.019231,5,0.93675,0.89918,0.970418,12234,0,0.27484,5,0.68414,0.58899,0.962198,7775,0,0.13864,5,0.80092,0.68038,0.933968,9585,0,-0.058044,5,0.0789355,0.275040388,0.626358664
Mmel1,5,0.58103,0.47815,0.955823,5883,0,0.051242,5,0.61898,0.55982,0.950762,7604,0,0.19394,5,0.37704,0.32749,0.962198,3343,0,0.10659,5,0.88358,0.78456,0.939813,11026,0,-0.051997,5,0.078916,0.314581761,0.660587927
Cdca4,5,0.61054,0.50234,0.955823,6314,0,-0.032922,5,0.3202,0.30449,0.950762,3845,1,0.13779,5,0.63459,0.53674,0.962198,6972,0,0.3914,5,0.86177,0.75411,0.936717,10627,0,0.020006,5,0.078898,0.212313414,0.565270154
Slc31a1,5,0.8624,0.76745,0.955823,10558,0,0.14631,5,0.70838,0.64872,0.950762,8867,0,0.53254,5,0.60726,0.51021,0.962198,6584,0,0.011448,5,0.61113,0.49506,0.930684,6507,0,-0.0092664,5,0.078879,0.177773437,0.524824341
Ankrd1,5,0.87283,0.78066,0.955823,10742,0,0.11254,5,0.65374,0.59508,0.950762,8088,0,-0.17073,5,0.8077,0.71565,0.963396,9782,0,0.0452,5,0.58952,0.47094,0.930684,6183,0,0.25392,5,0.07887,0.424379877,0.73723654
Kpna3,5,0.77075,0.65386,0.955823,8909,0,0.16978,5,0.7878,0.73195,0.959295,10043,0,0.094598,5,0.22154,0.22217,0.962198,1681,1,-0.01908,5,0.97467,0.93872,0.976633,12693,0,0.063124,5,0.078861,0.285081334,0.63385701
Fgfr2,5,0.60166,0.49574,0.955823,6177,0,0.10859,5,0.90287,0.86174,0.970202,11697,0,0.054767,5,0.62352,0.52592,0.962198,6791,0,0.10283,5,0.56867,0.45306,0.930684,5881,0,-0.1974,5,0.0787985,0.681520886,0.888908184
2210408I21Rik,5,0.70961,0.59078,0.955823,7901,0,0.21861,5,0.51943,0.47239,0.950762,6283,0,-0.0091319,5,0.95161,0.9108,0.983381,12216,0,0.059569,5,0.25009,0.21514,0.930684,1912,1,0.098007,5,0.078788,0.225611074,0.575979855
Anks1,5,0.85537,0.7584,0.955823,10428,0,0.047234,5,0.54347,0.49414,0.950762,6599,0,0.11027,5,0.8987,0.83421,0.972257,11298,0,0.0086568,5,0.76062,0.63688,0.930684,8908,0,0.18622,5,0.078752,0.228372112,0.578761724
Rbm18,5,0.45572,0.37971,0.955823,4045,0,0.061242,5,0.96079,0.93362,0.97954,12588,0,0.25047,5,0.37666,0.32563,0.962198,3340,0,-0.16615,5,0.8325,0.71856,0.93447,10122,0,0.096166,5,0.078704,0.418897026,0.733597444
Snx14,5,0.60263,0.4962,0.955823,6191,0,0.14297,5,0.21193,0.22642,0.950762,2829,1,0.13853,5,0.70288,0.60554,0.962198,8064,0,-0.13412,5,0.86761,0.76286,0.938148,10742,0,0.018784,5,0.078657,0.540038053,0.816953683
Mblac2,5,0.51981,0.43481,0.955823,4952,0,-0.001528,5,0.67793,0.621,0.950762,8435,0,0.088041,5,0.4452,0.38045,0.962198,4227,0,0.2175,5,0.84218,0.72946,0.93447,10292,0,0.069227,5,0.078634,0.215011479,0.567520308
Celf2,5,0.96735,0.92935,0.981506,12506,0,0.12239,5,0.67329,0.61478,0.950762,8367,0,-0.06575,5,0.88024,0.80644,0.968331,10995,0,0.13616,5,0.87901,0.77886,0.939554,10931,0,0.034824,5,0.078607,0.427475765,0.739792965
Stab1,5,0.5884,0.48645,0.955823,5992,0,0.089346,5,0.89471,0.84915,0.968699,11578,0,0.067833,5,0.59792,0.50222,0.962198,6431,0,0.0088778,5,0.62119,0.4999,0.930684,6660,0,0.22544,5,0.0785895,0.196694362,0.551408169
Hirip3,5,0.56038,0.46265,0.955823,5558,0,0.13388,5,0.76735,0.70489,0.954656,9749,0,0.0092415,5,0.88011,0.80644,0.968331,10991,0,0.22331,5,0.35447,0.27957,0.930684,3030,0,0.023291,5,0.0785855,0.206501635,0.561786529
Runx1,5,0.45001,0.37799,0.955823,3947,0,0.17978,5,0.78859,0.7328,0.959295,10056,0,0.04205,5,0.97296,0.94574,0.988117,12638,0,0.11512,5,0.69744,0.57055,0.930684,7905,0,-0.068038,5,0.078585,0.36005692,0.692735878
Hps3,5,0.72182,0.60067,0.955823,8102,0,0.14611,5,0.57703,0.52401,0.950762,7034,0,0.085217,5,0.8849,0.81345,0.970288,11060,0,0.071944,5,0.69037,0.56249,0.930684,7800,0,-0.064702,5,0.0785805,0.397642267,0.719263086
Ccdc6,5,0.85513,0.7581,0.955823,10422,0,0.0050893,5,0.98217,0.96612,0.986283,12939,0,0.23439,5,0.51554,0.43559,0.962198,5227,0,0.12979,5,0.66649,0.53884,0.930684,7406,0,0.027366,5,0.078578,0.204676085,0.559882142
Ulk2,5,0.75946,0.64195,0.955823,8718,0,0.13857,5,0.83995,0.7874,0.961046,10803,0,-0.15214,5,0.54584,0.45689,0.962198,5674,0,0.1408,5,0.83574,0.72132,0.93447,10176,0,0.018566,5,0.078568,0.570753721,0.834215928
Pdlim2,5,0.67837,0.55799,0.955823,7391,0,0.015528,5,0.37652,0.34717,0.950762,4463,1,0.12633,5,0.27742,0.26271,0.962198,2167,1,0.030803,5,0.75451,0.63053,0.930684,8804,0,0.13027,5,0.0785665,0.288976901,0.637425746
Ccdc126,5,0.79794,0.68261,0.955823,9370,0,-0.05743,5,0.40904,0.37656,0.950762,4868,1,0.081828,5,0.77929,0.68083,0.962198,9333,0,0.11182,5,0.52801,0.41843,0.930684,5306,0,0.075251,5,0.0785395,0.44739274,0.753613051
Olfml2b,5,0.61843,0.50713,0.955823,6439,0,0.079992,5,0.88385,0.8356,0.964866,11431,0,0.14355,5,0.90599,0.84437,0.972257,11428,0,0.077063,5,0.78356,0.65722,0.930684,9293,0,-0.010556,5,0.0785275,0.304939753,0.652442864
Acnat1,5,0.531,0.44533,0.955823,5109,0,0.047757,5,0.66577,0.6098,0.950762,8265,0,0.19717,5,0.78721,0.69144,0.963396,9459,0,0.10917,5,0.54425,0.43488,0.930684,5534,0,-0.0061422,5,0.0784635,0.241621165,0.59339181
1700056E22Rik,5,0.71329,0.59363,0.955823,7968,0,0.079735,5,0.70491,0.64653,0.950762,8818,0,0.077184,5,0.43892,0.37603,0.962198,4154,0,0.16255,5,0.91855,0.83985,0.951218,11660,0,0.049643,5,0.0784595,0.188226652,0.539400654
Selenop,5,0.13659,0.16677,0.955823,1166,1,0.11888,5,0.66015,0.6035,0.950762,8186,0,-0.016215,5,0.60442,0.50741,0.962198,6536,0,0.20242,5,0.54217,0.43068,0.930684,5509,0,0.038023,5,0.0784515,0.253400642,0.603591647
Wtip,5,0.91496,0.84136,0.963733,11509,0,0.058646,5,0.96009,0.9326,0.979353,12574,0,0.19115,5,0.53471,0.45023,0.962198,5505,0,-0.040552,5,0.90659,0.82331,0.947944,11453,0,0.098101,5,0.0783735,0.300105147,0.648737934
Arhgap25,5,0.64707,0.53408,0.955823,6886,0,0.28886,5,0.77618,0.71726,0.959295,9871,0,0.20139,5,0.8779,0.80376,0.968066,10958,0,-0.044715,5,0.60049,0.48485,0.930684,6348,0,-0.045435,5,0.0783375,0.28208589,0.631917559
Rnasel,5,0.52109,0.43582,0.955823,4971,0,-0.0084791,5,0.8099,0.75386,0.959295,10356,0,0.12883,5,0.96462,0.93076,0.985602,12472,0,0.027797,5,0.93594,0.86962,0.959814,11965,0,0.23284,5,0.0783135,0.225153228,0.575892063
2310022A10Rik,5,0.89562,0.80871,0.955823,11163,0,0.1735,5,0.47328,0.43833,0.950762,5684,0,0.074411,5,0.58706,0.48967,0.962198,6272,0,-0.022676,5,0.36596,0.28907,0.930684,3163,0,0.082192,5,0.0783015,0.286286995,0.63497542
Spin4,5,0.99894,0.9967,0.999703,13169,0,0.27342,5,0.31902,0.30449,0.950762,3830,1,0.13269,5,0.71757,0.62161,0.962198,8313,0,-0.063954,5,0.71114,0.58461,0.930684,8117,0,0.023913,5,0.0783015,0.284085384,0.633241489
Prkag1,5,0.92828,0.86031,0.965017,11758,0,0.047749,5,0.33544,0.31667,0.950762,3999,1,0.18831,5,0.56697,0.47617,0.962198,5971,0,0.0064103,5,0.74449,0.61883,0.930684,8646,0,0.10882,5,0.0782845,0.231431842,0.58257133
Ttc41,5,0.47152,0.39261,0.955823,4266,0,-0.075049,5,0.29306,0.28215,0.950762,3571,1,0.061858,5,0.90354,0.84114,0.972257,11385,0,0.0947,5,0.30166,0.24569,0.930684,2418,1,0.13229,5,0.078279,0.445464603,0.752825464
Csrp1,5,0.40022,0.34246,0.955823,3269,0,0.12621,5,0.033922,0.066846,0.909697,957,2,-0.24447,5,0.75609,0.65775,0.962198,8936,0,0.038174,5,0.27635,0.23183,0.930684,2154,1,0.11837,5,0.078272,0.691720275,0.89356715
Ctsj,5,0.88215,0.79157,0.955823,10918,0,0.099833,5,0.90041,0.85724,0.970202,11662,0,0.27513,5,0.78325,0.68581,0.963396,9392,0,0.056644,5,0.80729,0.68612,0.933968,9688,0,-0.042673,5,0.0782385,0.245184372,0.596277799
Nufip2,5,0.30301,0.27647,0.955823,2144,0,-0.1417,5,0.35286,0.33279,0.950762,4192,1,0.11445,5,0.56796,0.47667,0.962198,5987,0,0.05657,5,0.82856,0.71371,0.93447,10051,0,0.099888,5,0.078229,0.598025471,0.848230285
Mfsd14a,5,0.57161,0.47019,0.955823,5746,0,-0.0070064,5,0.78491,0.72819,0.959295,10004,0,-0.030992,5,0.9165,0.85783,0.973448,11613,0,0.17626,5,0.88829,0.79356,0.943342,11108,0,0.16341,5,0.0782018,0.324341588,0.668365453
