id,mouse3.num,mouse3.pos.score,mouse3.pos.p.value,mouse3.pos.fdr,mouse3.pos.rank,mouse3.pos.goodsgrna,mouse3.pos.lfc,mouse4.noLmnb2_1.num,mouse4.noLmnb2_1.pos.score,mouse4.noLmnb2_1.pos.p.value,mouse4.noLmnb2_1.pos.fdr,mouse4.noLmnb2_1.pos.rank,mouse4.noLmnb2_1.pos.goodsgrna,mouse4.noLmnb2_1.pos.lfc,mouse7.num,mouse7.pos.score,mouse7.pos.p.value,mouse7.pos.fdr,mouse7.pos.rank,mouse7.pos.goodsgrna,mouse7.pos.lfc,mouse8.num,mouse8.pos.score,mouse8.pos.p.value,mouse8.pos.fdr,mouse8.pos.rank,mouse8.pos.goodsgrna,mouse8.pos.lfc,mean.sgrnas,median.lfc.all,p.wilcox,p.wilcox.bh
Bcam,5,0.74299,0.83338,1,9068,0,0.010185,5,0.50979,0.57525,1,6560,1,-0.094938,5,0.39735,0.4951,1,4972,0,-0.16135,5,0.87567,0.94147,1,10743,0,-0.037628,5,-0.066283,0.328632784,0.671085624
Gngt1,5,0.83432,0.90319,1,10153,0,-0.069743,5,0.09325,0.20374,1,2102,1,-0.062836,5,0.74092,0.81245,1,9191,0,0.02212,5,0.31866,0.42694,1,3944,0,-0.15063,5,-0.0662895,0.361055736,0.693510107
Dnajc13,5,0.75835,0.84547,1,9255,0,-0.064868,5,0.63686,0.71162,1,8091,0,0.095449,5,0.57278,0.66932,1,7137,0,-0.12619,5,0.914,0.96327,1,11248,0,-0.067761,5,-0.0663145,0.563647509,0.830172991
Tfcp2l1,5,0.042357,0.082805,1,696,1,0.14985,5,0.60825,0.67878,1,7749,0,-0.20218,5,0.74339,0.81464,1,9220,0,-0.071735,5,0.63263,0.75142,1,7799,0,-0.06093,5,-0.0663325,0.58887303,0.843368468
Tuft1,5,0.70584,0.80141,1,8619,0,-0.17103,5,0.89687,0.93415,1,11496,0,0.037879,5,0.36373,0.45966,1,4542,0,-0.096807,5,0.12833,0.19664,1,1799,1,-0.036082,5,-0.0664445,0.378132165,0.705883204
Syngr4,5,0.58193,0.68796,1,7142,0,-0.097521,5,0.40156,0.48679,1,5422,1,-0.035417,5,0.14337,0.21809,1,1947,1,0.19617,5,0.80886,0.89622,1,9934,0,-0.11686,5,-0.066469,0.801358105,0.936643419
Gjb2,5,0.39879,0.49216,1,4924,0,-0.10931,5,0.55908,0.63037,1,7151,1,0.013463,5,0.29026,0.38082,1,3624,1,-0.023788,5,0.067686,0.1323,1,1190,1,-0.14346,5,-0.066549,0.359902087,0.692735878
Impa1,5,0.79623,0.87625,1,9699,0,-0.1208,5,0.91326,0.94599,1,11688,0,0.0028371,5,0.67733,0.75808,1,8418,0,-0.15916,5,0.81076,0.89705,1,9957,0,-0.012459,5,-0.0666295,0.328575976,0.671073372
Kif24,5,0.6411,0.74504,1,7869,0,-0.036479,5,0.1254,0.25198,1,2660,1,-0.24145,5,0.52849,0.62693,1,6628,0,-0.096936,5,0.51927,0.64686,1,6400,0,0.14538,5,-0.0667075,0.549990867,0.821541849
Atp13a4,5,0.055389,0.095031,1,840,1,-0.14443,5,0.5786,0.64763,1,7400,0,-0.082805,5,0.83207,0.89197,1,10308,0,-0.050655,5,0.12239,0.18723,1,1738,1,0.34598,5,-0.06673,0.883199035,0.966540786
Selenos,5,0.37034,0.46496,1,4561,0,0.07679,5,0.97166,0.98503,1,12526,0,-0.083429,5,0.22239,0.30858,1,2811,1,-0.23313,5,0.89702,0.95432,1,11027,0,-0.050304,5,-0.0668665,0.406368851,0.726491578
Igfals,5,0.66828,0.77024,1,8191,0,0.0062101,5,0.99436,0.99715,1,12939,0,-0.22771,5,0.73393,0.80756,1,9104,0,-0.11253,5,0.90866,0.96048,1,11185,0,-0.021346,5,-0.066938,0.278842558,0.629197058
Apoh,5,0.44015,0.54647,1,5435,0,-0.13399,5,0.14478,0.28358,1,2998,2,0.2154,5,0.74393,0.81506,1,9223,0,0.00010591,5,0.57576,0.70007,1,7110,0,-0.15776,5,-0.066942045,0.792602513,0.933763957
Mon1b,5,0.40331,0.50128,1,4980,0,-0.11421,5,0.12671,0.25287,1,2685,1,0.2478,5,0.47681,0.58095,1,5965,0,-0.019682,5,0.48716,0.609,1,5994,0,-0.11599,5,-0.066946,0.883807154,0.966574886
Gpr157,5,0.96676,0.98645,1,11837,0,-0.071312,5,0.30135,0.41792,1,4500,1,0.067741,5,0.88858,0.93548,1,10986,0,-0.10435,5,0.29258,0.3917,1,3631,1,-0.062598,5,-0.066955,0.529274457,0.810538765
Acsl5,5,0.15072,0.19843,1,1911,1,-0.0068164,5,0.94051,0.96638,1,12066,0,-0.042755,5,0.5552,0.65289,1,6940,0,-0.15063,5,0.84575,0.92193,1,10364,0,-0.091179,5,-0.066967,0.304291141,0.651918473
Wdr93,5,0.304,0.39416,1,3727,0,-0.14736,5,0.30785,0.42366,1,4554,1,-0.068629,5,0.48052,0.58518,1,6013,0,-0.065419,5,0.3557,0.46634,1,4382,0,0.18024,5,-0.067024,0.712787112,0.903189736
Tgfbr3l,5,0.057116,0.095639,1,859,1,-0.028705,5,0.45444,0.52803,1,5965,1,-0.10538,5,0.88361,0.93168,1,10937,0,-0.11243,5,0.01325,0.041734,1,370,2,0.33659,5,-0.0670425,0.946993247,0.982887908
Gmpr,5,0.346,0.44034,1,4244,0,0.20132,5,0.37642,0.46794,1,5175,1,-0.27236,5,0.94186,0.97141,1,11641,0,-0.13907,5,0.36919,0.48569,1,4538,0,0.0049383,5,-0.06706585,0.66129735,0.881167373
Cutc,5,0.83904,0.90699,1,10210,0,-0.35597,5,0.87841,0.92104,1,11240,0,-0.12957,5,0.32544,0.41719,1,4070,0,-0.0048443,5,0.29799,0.39829,1,3699,0,0.079323,5,-0.06720715,0.379232921,0.706491647
Cmah,5,0.54831,0.65578,1,6726,0,-0.020544,5,0.28389,0.40405,1,4343,1,-0.15263,5,0.35672,0.45259,1,4461,0,-0.11394,5,0.10566,0.16665,1,1570,1,0.24525,5,-0.067242,0.814894351,0.940398119
Lcn2,5,0.6201,0.72368,1,7616,0,0.017882,5,0.062149,0.1535,1,1577,2,0.08227,5,0.23511,0.32338,1,2949,1,-0.1526,5,0.92603,0.9691,1,11392,0,-0.15349,5,-0.067359,0.542458031,0.818084685
Tmem131,5,0.76322,0.84809,1,9310,0,-0.022473,5,0.68679,0.75306,1,8762,0,0.18903,5,0.78584,0.85238,1,9734,0,-0.11225,5,0.95458,0.98253,1,11776,0,-0.13139,5,-0.0673615,0.76806109,0.923708247
Sh2d6,5,0.97184,0.98896,1,11914,0,-0.029844,5,0.049393,0.13672,1,1348,1,-0.10492,5,0.6388,0.72743,1,7963,0,0.17826,5,0.36441,0.47874,1,4482,0,-0.16386,5,-0.067382,0.693764534,0.894408608
Entpd8,5,0.83603,0.90418,1,10175,0,-0.13831,5,0.84199,0.89052,1,10775,0,-0.093433,5,0.021755,0.060568,1,532,1,0.063201,5,0.68637,0.80504,1,8430,0,-0.041459,5,-0.067446,0.467234336,0.76776402
Slc25a1,5,0.64586,0.74811,1,7929,0,-0.06459,5,0.062024,0.1535,1,1574,2,0.2909,5,0.97077,0.98703,1,12023,0,-0.19886,5,0.39934,0.51751,1,4918,0,-0.070345,5,-0.0674675,0.773965523,0.924698022
Scrib,5,0.41486,0.51737,1,5116,0,-0.083546,5,0.28341,0.40364,1,4337,1,0.039096,5,0.95968,0.98101,1,11876,0,-0.094068,5,0.73031,0.84113,1,8983,0,-0.051401,5,-0.0674735,0.474565879,0.773357944
Zfhx4,5,0.9437,0.97496,1,11536,0,-0.098425,5,0.77522,0.83798,1,9909,0,-0.094879,5,0.87966,0.92837,1,10891,0,-0.040081,5,0.38406,0.50298,1,4720,0,0.071813,5,-0.06748,0.551567126,0.822617276
Akr1c19,5,0.59242,0.69599,1,7279,0,0.17602,5,0.75256,0.81409,1,9601,0,-0.20012,5,0.011598,0.035582,1,320,1,-0.094638,5,0.031482,0.087426,1,746,2,-0.040331,5,-0.0674845,0.639629354,0.871400155
Runx1t1,5,0.41513,0.51737,1,5121,0,-0.043491,5,0.17527,0.33311,1,3501,1,-0.11198,5,0.18364,0.26423,1,2372,1,0.049464,5,0.86166,0.93326,1,10570,0,-0.091494,5,-0.0674925,0.470463742,0.769902751
Cnot8,5,0.75564,0.84324,1,9219,0,-0.095471,5,0.25571,0.38693,1,4114,1,-0.17512,5,0.75297,0.82295,1,9339,0,-0.016997,5,0.95085,0.98097,1,11716,0,-0.039654,5,-0.0675625,0.266236296,0.617458232
Timm8b,5,0.84749,0.91258,1,10323,0,-0.10562,5,0.88934,0.9281,1,11393,0,-0.029609,5,0.15127,0.22607,1,2032,1,0.18129,5,0.94808,0.97915,1,11685,0,-0.22766,5,-0.0676145,0.628780093,0.865182596
Fbxw8,5,0.70343,0.79913,1,8594,0,-0.10226,5,0.75142,0.81242,1,9586,0,-0.032998,5,0.875,0.92511,1,10840,0,0.048851,5,0.97648,0.99216,1,12124,0,-0.28414,5,-0.067629,0.325211405,0.668439501
Vdac1,5,0.74028,0.83184,1,9032,0,-0.15562,5,0.72501,0.78655,1,9266,0,-0.28859,5,0.81256,0.87394,1,10091,0,0.020355,5,0.70772,0.82273,1,8693,0,0.02104,5,-0.0676325,0.307333611,0.654192157
Prom1,5,0.96492,0.98553,1,11816,0,-0.10847,5,0.1923,0.34474,1,3628,1,-0.069838,5,0.44399,0.54607,1,5556,0,-0.065461,5,0.31348,0.42271,1,3881,0,0.19019,5,-0.0676495,0.794940732,0.93433691
Ush1g,5,0.29595,0.38632,1,3637,0,0.023615,5,0.68251,0.74834,1,8709,0,-0.1427,5,0.4564,0.55919,1,5709,0,0.0072609,5,0.49228,0.61864,1,6054,0,-0.20385,5,-0.06771955,0.344170258,0.680610984
E430018J23Rik,5,0.28304,0.36761,1,3482,0,0.017424,5,0.88454,0.92469,1,11322,0,-0.12553,5,0.5548,0.65255,1,6935,0,-0.024113,5,0.54802,0.67387,1,6779,0,-0.11136,5,-0.0677365,0.385304303,0.710321885
Vav3,5,0.9948,0.99856,1,12372,0,-0.24045,5,0.66153,0.73335,1,8409,0,-0.10864,5,0.20065,0.28172,1,2558,1,0.10737,5,0.95143,0.98115,1,11722,0,-0.026909,5,-0.0677745,0.472805419,0.772013102
Dnaja2,5,0.98796,0.99632,1,12192,0,-0.071688,5,0.60868,0.67912,1,7755,0,0.011145,5,0.92298,0.95935,1,11417,0,-0.13108,5,0.6411,0.75874,1,7902,0,-0.063944,5,-0.067816,0.354918364,0.688364427
Clasp2,5,0.65859,0.7609,1,8074,0,-0.10365,5,0.8578,0.90374,1,10979,0,-0.15567,5,0.12433,0.19634,1,1743,1,0.011512,5,0.53123,0.65794,1,6562,0,-0.031985,5,-0.0678175,0.334534505,0.6741614
Exosc1,5,0.95455,0.98025,1,11677,0,-0.10204,5,0.76016,0.82279,1,9710,0,-0.12074,5,0.65415,0.7397,1,8137,0,0.12526,5,0.34916,0.45874,1,4303,0,-0.03375,5,-0.067895,0.64272671,0.872480234
Acin1,5,0.076662,0.1174,1,1072,1,-0.13382,5,0.73981,0.80206,1,9448,0,-0.002124,5,0.13026,0.20611,1,1805,1,0.12243,5,0.36072,0.47223,1,4439,0,-0.23419,5,-0.067972,0.52764474,0.809476867
Akr1c6,5,0.88968,0.94251,1,10860,0,-0.030058,5,0.76376,0.82722,1,9749,0,-0.10589,5,0.81915,0.87952,1,10166,0,0.010822,5,0.79837,0.88882,1,9788,0,-0.33916,5,-0.067974,0.241272125,0.593099242
Rnf25,5,0.87714,0.93489,1,10681,0,-0.0041263,5,0.71212,0.7754,1,9092,0,-0.13194,5,0.55792,0.65464,1,6971,0,0.054701,5,0.15832,0.22967,1,2113,1,-0.30123,5,-0.06803315,0.344797674,0.681151129
Ssr3,5,0.85646,0.91991,1,10423,0,-0.1445,5,0.92147,0.9529,1,11785,0,-0.19825,5,0.87925,0.92809,1,10885,0,0.032301,5,0.79274,0.88551,1,9713,0,0.0083845,5,-0.06805775,0.366789085,0.698797367
Psmb8,5,0.3206,0.41136,1,3930,0,-0.0065091,5,0.8672,0.91099,1,11093,0,-0.031078,5,0.61191,0.70263,1,7621,0,-0.10504,5,0.77032,0.8702,1,9435,0,-0.14968,5,-0.068059,0.306813501,0.653460833
Idnk,5,0.17115,0.22485,1,2144,1,-0.138,5,0.12745,0.25486,1,2695,2,0.31959,5,0.63945,0.72743,1,7975,0,-0.21724,5,0.24926,0.34206,1,3111,1,0.001751,5,-0.0681245,0.810392854,0.938830462
Fbn2,5,0.35015,0.44504,1,4293,0,0.0068658,5,0.5262,0.59253,1,6752,1,-0.12878,5,0.90098,0.94399,1,11150,0,-0.20795,5,0.88784,0.94838,1,10902,0,-0.0075049,5,-0.06814245,0.295950148,0.644184171
Bcas1,5,0.38411,0.47495,1,4738,0,-0.046576,5,0.017757,0.061463,1,632,3,0.42675,5,0.89997,0.94336,1,11136,0,-0.20663,5,0.62993,0.74978,1,7775,0,-0.089943,5,-0.0682595,0.813812919,0.939880503
Dnajc7,5,0.89861,0.9478,1,10955,0,-0.042106,5,0.16615,0.32182,1,3357,2,0.22234,5,0.63006,0.71674,1,7856,0,-0.094429,5,0.84138,0.919,1,10318,0,-0.25514,5,-0.0682675,0.657713039,0.879721868
Eif2ak4,5,0.66848,0.77052,1,8196,0,0.010547,5,0.66716,0.73642,1,8487,0,-0.14401,5,0.014557,0.043366,1,380,1,-0.055247,5,0.86097,0.93297,1,10555,0,-0.081517,5,-0.068382,0.336648707,0.675339317
H3f3a,5,0.86575,0.92625,1,10525,0,-0.082713,5,0.28644,0.40513,1,4372,1,-0.054094,5,0.89066,0.93709,1,11013,0,-0.12942,5,0.27285,0.37063,1,3398,1,0.13516,5,-0.0684035,0.64060247,0.871557213
Abcb10,5,0.78039,0.86392,1,9514,0,-0.12598,5,0.81112,0.86554,1,10371,0,-0.013795,5,0.87297,0.92374,1,10816,0,0.091991,5,0.95203,0.98151,1,11736,0,-0.12304,5,-0.0684175,0.568006116,0.832546376
Frs3,5,0.66635,0.76865,1,8165,0,-0.13413,5,0.11686,0.24169,1,2483,1,0.033875,5,0.74203,0.81354,1,9208,0,-0.22667,5,0.61243,0.73259,1,7563,0,-0.0027647,5,-0.06844735,0.339856819,0.67742071
Klhl13,5,0.67516,0.77532,1,8276,0,0.022991,5,0.59154,0.65943,1,7551,0,-0.15996,5,0.35118,0.44948,1,4392,0,0.082097,5,0.62529,0.74566,1,7720,0,-0.18933,5,-0.0684845,0.505655717,0.793982113
Pcgf2,5,0.35882,0.45319,1,4413,0,-0.068719,5,0.71717,0.7782,1,9164,0,0.062832,5,0.98804,0.99535,1,12340,0,-0.29905,5,0.92456,0.96823,1,11375,0,-0.068295,5,-0.068507,0.338134577,0.676166766
Zfp619,5,0.41355,0.51459,1,5098,0,-0.069804,5,0.74673,0.80819,1,9526,0,-0.0027334,5,0.28288,0.37343,1,3531,1,-0.13635,5,0.58781,0.71348,1,7263,0,-0.067236,5,-0.06852,0.320661784,0.664691934
Zfp994,5,0.12733,0.17363,1,1635,1,-0.02913,5,0.71358,0.77693,1,9111,0,0.045222,5,0.6853,0.76595,1,8509,0,-0.10793,5,0.98617,0.99572,1,12284,0,-0.3826,5,-0.06853,0.289521398,0.637627799
Atp13a1,5,0.98799,0.99632,1,12193,0,-0.15351,5,0.49968,0.56689,1,6442,1,-0.32116,5,0.45508,0.55919,1,5694,0,0.016316,5,0.012889,0.040711,1,364,2,0.17111,5,-0.068597,0.593741753,0.84596991
Galnt7,5,0.85848,0.92141,1,10451,0,-0.017944,5,0.79886,0.85622,1,10201,0,-0.11937,5,0.72089,0.797,1,8936,0,-0.30112,5,0.20077,0.28262,1,2563,1,0.13457,5,-0.068657,0.497038676,0.789667828
Zfp974,4,0.28678,0.37002,1,3525,0,-0.093673,4,0.37821,0.4461,1,5190,1,-0.043761,4,0.47226,0.56542,1,5896,0,-0.31332,4,0.23448,0.31787,1,2950,1,0.12393,4,-0.068717,0.456261603,0.760158304
Cyb5a,5,0.038589,0.079025,1,658,1,-0.032494,5,0.3296,0.43707,1,4736,1,-0.35769,5,0.0638,0.13503,1,1126,1,-0.021254,5,0.70414,0.82011,1,8649,0,-0.10513,5,-0.068812,0.19083716,0.54294694
Zdhhc2,5,0.8203,0.89304,1,9998,0,-0.09912,5,0.1776,0.3346,1,3523,1,-0.038522,5,0.67702,0.7578,1,8413,0,-0.46735,5,0.88945,0.94952,1,10926,0,0.0078615,5,-0.068821,0.210940696,0.565270154
Gypa,5,0.074899,0.11548,1,1057,1,0.060101,5,0.91975,0.95142,1,11770,0,-0.04025,5,0.0321,0.083126,1,773,1,-0.097446,5,0.49446,0.62123,1,6078,0,-0.16551,5,-0.068848,0.422414885,0.736022599
Zfp235,5,0.87782,0.93528,1,10691,0,0.057116,5,0.7417,0.80344,1,9466,0,-0.046277,5,0.53414,0.63174,1,6707,0,-0.091438,5,0.46493,0.58687,1,5732,0,-0.1146,5,-0.0688575,0.479899365,0.777731388
Rasd1,5,0.97035,0.98841,1,11902,0,-0.048182,5,0.95058,0.97274,1,12219,0,-0.098137,5,0.3454,0.44277,1,4319,0,-0.089622,5,0.205,0.28427,1,2612,1,0.023497,5,-0.068902,0.4259881,0.73862493
Mup20,5,0.28729,0.37339,1,3534,0,0.035374,5,0.84692,0.89454,1,10845,0,-0.067121,5,0.9587,0.98047,1,11865,0,-0.32806,5,0.53433,0.66047,1,6594,0,-0.0707,5,-0.0689105,0.277259433,0.627499187
Lipt1,5,0.56386,0.67118,1,6933,0,-0.22422,5,0.38047,0.47019,1,5216,1,0.028079,5,0.93653,0.96823,1,11575,0,-0.15213,5,0.91412,0.96327,1,11252,0,0.014257,5,-0.0689365,0.343184599,0.679966002
Ggcx,5,0.49244,0.6021,1,6068,0,-0.15664,5,0.48246,0.55254,1,6258,1,-0.1397,5,0.15516,0.23004,1,2075,1,0.0015735,5,0.60139,0.72435,1,7427,0,0.035649,5,-0.06906325,0.40474014,0.72479117
Stard10,5,0.72339,0.81437,1,8840,0,-0.024543,5,0.97015,0.98409,1,12501,0,-0.12971,5,0.96289,0.98269,1,11906,0,-0.11376,5,0.73143,0.84186,1,8999,0,0.063406,5,-0.0691515,0.48185803,0.779060027
Icam4,5,0.49595,0.60408,1,6110,0,0.0072084,5,0.51446,0.57974,1,6611,1,-0.14555,5,0.91152,0.95245,1,11270,0,-0.3018,5,0.36924,0.48569,1,4539,0,0.10286,5,-0.0691708,0.453254894,0.758229713
Rpn2,5,0.68549,0.7838,1,8391,0,-0.11247,5,0.3141,0.4267,1,4606,1,-0.025882,5,0.015268,0.044585,1,400,2,0.30616,5,0.87284,0.94063,1,10712,0,-0.16149,5,-0.069176,0.837183409,0.946879115
Btaf1,5,0.38966,0.4813,1,4812,0,0.022409,5,0.94436,0.96842,1,12127,0,-0.079092,5,0.71711,0.79284,1,8885,0,-0.13011,5,0.66612,0.78477,1,8197,0,-0.059291,5,-0.0691915,0.374286227,0.702960574
Arhgef1,5,0.94775,0.97699,1,11593,0,-0.030498,5,0.74881,0.80978,1,9554,0,-0.10789,5,0.62842,0.71553,1,7838,0,0.10149,5,0.16014,0.23344,1,2127,1,-0.29925,5,-0.069194,0.42162849,0.735455507
Procr,5,0.8486,0.91389,1,10335,0,-0.26473,5,0.69306,0.75889,1,8844,0,-0.09295,5,0.34317,0.4422,1,4286,0,-0.04568,5,0.38396,0.50298,1,4718,0,0.12739,5,-0.069315,0.484845148,0.78144693
Ddx19a,5,0.82678,0.89802,1,10060,0,0.0025399,5,0.033595,0.10543,1,1075,2,0.050754,5,0.97505,0.98911,1,12104,0,-0.2193,5,0.84243,0.91993,1,10331,0,-0.1415,5,-0.06948005,0.381957726,0.708519749
Serpinb2,5,0.62779,0.73037,1,7706,0,-0.12948,5,0.8765,0.91878,1,11215,0,-0.1145,5,0.14091,0.21463,1,1927,1,-0.0078715,5,0.81689,0.90174,1,10029,0,-0.024462,5,-0.069481,0.324977694,0.668439501
Pik3r6,5,0.55472,0.6618,1,6814,0,-0.061739,5,0.89714,0.93415,1,11498,0,-0.14782,5,0.2017,0.28172,1,2573,1,0.064318,5,0.76135,0.864,1,9344,0,-0.077242,5,-0.0694905,0.446667909,0.753459738
Tsen15,5,0.64199,0.7456,1,7882,0,-0.049102,5,0.43682,0.51774,1,5770,1,0.13991,5,0.82046,0.88136,1,10175,0,-0.090026,5,0.23746,0.32131,1,2981,1,-0.20624,5,-0.069564,0.552443783,0.823191417
Eif4g2,5,0.59204,0.69538,1,7273,0,-0.37171,5,0.91184,0.94492,1,11669,0,-0.089158,5,0.018718,0.052292,1,481,2,0.14895,5,0.95416,0.98221,1,11765,0,-0.049997,5,-0.0695775,0.480286672,0.77778646
Dscr3,5,0.56768,0.67527,1,6969,0,-0.063917,5,0.87403,0.91682,1,11178,0,-0.26522,5,0.86993,0.92134,1,10781,0,-0.075273,5,0.49147,0.61595,1,6046,0,0.20166,5,-0.069595,0.614112162,0.858926687
Pmf1,5,0.60056,0.70457,1,7385,0,-0.13296,5,0.65195,0.72515,1,8281,0,0.17207,5,0.90662,0.94815,1,11218,0,-0.05139,5,0.53335,0.65936,1,6581,0,-0.087825,5,-0.0696075,0.709758432,0.901854843
Kctd17,5,0.52948,0.63888,1,6512,0,0.060967,5,0.59351,0.66078,1,7578,0,-0.07339,5,0.64473,0.73331,1,8037,0,-0.065988,5,0.87352,0.94079,1,10722,0,-0.14234,5,-0.069689,0.444741553,0.752516838
Pcca,5,0.90483,0.95154,1,11021,0,-0.041372,5,0.73158,0.79306,1,9340,0,-0.024266,5,0.9718,0.98752,1,12041,0,-0.21402,5,0.90392,0.95786,1,11120,0,-0.098042,5,-0.069707,0.226264495,0.576819428
Fermt3,5,0.97471,0.99027,1,11949,0,-0.21255,5,0.28363,0.40405,1,4339,1,-0.29675,5,0.27651,0.36483,1,3452,1,0.15485,5,0.48131,0.60308,1,5921,0,0.073051,5,-0.0697495,0.665330065,0.882530613
Acaca,5,0.61406,0.71797,1,7547,0,-0.13602,5,0.36,0.45548,1,5020,1,0.060951,5,0.74488,0.81593,1,9236,0,-0.0036654,5,0.22642,0.30896,1,2858,1,-0.17983,5,-0.0698427,0.431553617,0.742375642
Uchl4,5,0.37556,0.46746,1,4630,0,-0.078526,5,0.78935,0.8486,1,10068,0,-0.06141,5,0.16123,0.23684,1,2134,1,0.1009,5,0.30244,0.40649,1,3751,0,-0.097275,5,-0.069968,0.611879615,0.858039507
Bag5,5,0.52566,0.63665,1,6460,0,-0.11189,5,0.82811,0.87857,1,10601,0,-0.45376,5,0.4593,0.56312,1,5738,0,-0.028049,5,0.66952,0.7884,1,8233,0,-0.012348,5,-0.0699695,0.186997025,0.537073574
Fgd1,5,0.3203,0.41083,1,3926,0,-0.047235,5,0.90717,0.94208,1,11611,0,-0.39648,5,0.177,0.25861,1,2292,1,-0.092781,5,0.12421,0.19049,1,1757,1,0.21215,5,-0.070008,0.573083551,0.835494736
Clic1,5,0.22557,0.29792,1,2790,0,0.017798,5,0.48508,0.5559,1,6279,1,0.26362,5,0.89551,0.94115,1,11082,0,-0.15802,5,0.25477,0.34932,1,3171,1,-0.23682,5,-0.070111,0.769852326,0.924106828
Socs1,5,0.89824,0.94764,1,10949,0,-0.16343,5,0.29894,0.41573,1,4474,1,-0.17971,5,0.46616,0.56873,1,5830,0,0.080955,5,0.14047,0.21095,1,1922,1,0.023037,5,-0.0701965,0.508468364,0.796094138
Cox6b2,5,0.143,0.19012,1,1821,1,-0.15312,5,0.71899,0.77998,1,9182,0,-0.18322,5,0.65119,0.73736,1,8108,0,0.012602,5,0.31203,0.42005,1,3867,0,0.072156,5,-0.070259,0.469395973,0.769003561
Erc1,5,0.2237,0.29404,1,2767,0,0.022564,5,0.22597,0.37024,1,3874,1,-0.29518,5,0.62067,0.7112,1,7740,0,0.14114,5,0.87629,0.94155,1,10752,0,-0.1631,5,-0.070268,0.552421859,0.823191417
Pdlim4,5,0.81982,0.89235,1,9989,0,-0.10836,5,0.1533,0.29813,1,3151,2,0.10033,5,0.17789,0.25916,1,2302,1,-0.038591,5,0.10598,0.16665,1,1573,1,-0.10196,5,-0.0702755,0.59521731,0.846916971
Slc3a2,5,0.2057,0.27577,1,2538,1,-0.044065,5,0.83448,0.88524,1,10679,0,-0.09653,5,0.2695,0.3582,1,3362,1,0.30565,5,0.609,0.73115,1,7513,0,-0.11508,5,-0.0702975,0.901756486,0.971503115
Adck1,5,0.83113,0.90104,1,10114,0,0.0033141,5,0.58768,0.65591,1,7494,0,-0.15555,5,0.27999,0.36937,1,3492,1,0.20149,5,0.81157,0.89787,1,9966,0,-0.14399,5,-0.07033795,0.767660423,0.923708247
Fam204a,5,0.65296,0.75554,1,8012,0,-0.067818,5,0.24865,0.38284,1,4054,1,0.010511,5,0.76248,0.83396,1,9453,0,-0.078372,5,0.15474,0.22637,1,2075,1,-0.072967,5,-0.0703925,0.421685309,0.735457489
Cyp51,5,0.3127,0.40361,1,3831,0,0.13455,5,0.046651,0.13312,1,1297,1,-0.25358,5,0.094856,0.16855,1,1442,1,0.063569,5,0.85846,0.93118,1,10521,0,-0.20439,5,-0.0704105,0.62951334,0.865634423
Sntb2,5,0.77479,0.85749,1,9445,0,-0.11339,5,0.97227,0.98526,1,12540,0,-0.30332,5,0.72582,0.80065,1,9005,0,0.026531,5,0.8019,0.8908,1,9842,0,-0.027439,5,-0.0704145,0.272618492,0.623430457
Cmtr2,5,0.55846,0.66706,1,6854,0,0.036625,5,0.87006,0.91293,1,11131,0,-0.30335,5,0.4497,0.5522,1,5623,0,0.15274,5,0.91815,0.96533,1,11299,0,-0.1775,5,-0.0704375,0.59403673,0.846207628
Cpne8,5,0.81133,0.88724,1,9893,0,-0.034657,5,0.98549,0.99297,1,12760,0,-0.31926,5,0.91884,0.95684,1,11371,0,-0.083743,5,0.49337,0.61975,1,6063,0,-0.057137,5,-0.07044,0.174312373,0.520175638
Dmgdh,5,0.59882,0.70268,1,7362,0,-0.29585,5,0.04796,0.13432,1,1324,2,-0.039431,5,0.51946,0.61739,1,6526,0,0.053088,5,0.14367,0.21541,1,1953,1,-0.10156,5,-0.0704955,0.317683678,0.662677017
Gml2,5,0.95997,0.98312,1,11745,0,-0.060339,5,0.026599,0.091823,1,901,1,-0.059152,5,0.35955,0.45665,1,4488,0,-0.080656,5,0.44115,0.56294,1,5419,0,-0.30617,5,-0.0704975,0.151654177,0.48617679
Fxn,5,0.68857,0.78552,1,8428,0,-0.033781,5,0.96985,0.98396,1,12496,0,-0.23445,5,0.81385,0.87575,1,10105,0,-0.10728,5,0.88972,0.94973,1,10930,0,-0.022832,5,-0.0705305,0.219310739,0.571896591
Arsk,5,0.11339,0.1589,1,1476,1,-0.10206,5,0.46498,0.53772,1,6071,1,-0.039064,5,0.98511,0.99406,1,12275,0,-0.31693,5,0.11181,0.17281,1,1632,1,0.27867,5,-0.070562,0.668071658,0.883616532
Svbp,5,0.082651,0.125,1,1135,1,-0.2823,5,0.052262,0.14101,1,1406,1,-0.014393,5,0.71843,0.79442,1,8906,0,-0.085386,5,0.49462,0.62123,1,6082,0,-0.055831,5,-0.0706085,0.208291568,0.563753081
Stoml2,5,0.83442,0.90319,1,10156,0,-0.047692,5,0.1115,0.23105,1,2404,1,-0.2698,5,0.93086,0.96504,1,11492,0,-0.093557,5,0.21193,0.29443,1,2681,1,0.078862,5,-0.0706245,0.379232921,0.706491647
Pnrc1,5,0.89733,0.94712,1,10939,0,-0.067567,5,0.56121,0.63258,1,7180,1,-0.073775,5,0.68058,0.76173,1,8455,0,0.0019045,5,0.98028,0.99343,1,12191,0,-0.17419,5,-0.070671,0.286390709,0.634992191
